UNCTAD Investment Dispute Settlement Navigator,,,,,,,,,,,,,,,,,,,,,,,,,,
982,2009,H&H v. Egypt,"H&H Enterprises Investments, Inc. v. Arab Republic of Egypt (ICSID Case No. ARB/09/15)",Egypt - United States of America BIT (1986),ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Decided in favour of State,Egypt,United States of America,Tertiary - I - Accommodation and food service activities,55 - Accommodation,Claims arising out of disagreements between the parties concerning a contract to manage and operate a resort in El Ain El Sokhna including the denial of claimant's alleged right to purchase the resort under an option to buy agreement leading to litigation before domestic courts and the Government's subsequent eviction of H&H from the resort.,"Rights under a hotel management and operation contract concluded between the claimant and Grand Hotels of Egypt (GHE), a company owned by the Egyptian Government; option to buy in the form of a one-page letter addressed to the then chairman of GHE.","Cremades, B. M. - President; Heiskanen, V. - Claimant; Gharavi, H. G. - Respondent","The Tribunal’s Decision on Respondent’s Objections to Jurisdiction dated 5 June 2012 http://www.italaw.com/sites/default/files/case-documents/ita1012.pdf;
Award dated 6 May 2014 http://www.italaw.com/sites/default/files/case-documents/italaw7979.pdf",None,833.00 USD,Data not available,"Indirect expropriation;
Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
Full protection and security, or similar;
Umbrella clause",None - all claims dismissed at the merits stage,ICSID annulment proceedings,Discontinued ICSID annulment proceedings,None,No decisions recorded,"Alexandrov, S. A. - President; Abraham, C. W. M. - Member; Cheng, T. - Member",http://www.italaw.com/cases/1460,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/15;
http://www.iareporter.com/articles/20140519_2;
http://globalarbitrationreview.com/news/article/18545/resort-owner-files-against-egypt/;
http://globalarbitrationreview.com/news/article/32657/egypt-defeats-claim-red-sea-tourist-resort/;
http://globalarbitrationreview.com/news/article/30594/panel-declines-wash-itself-egypt-claim/;
http://www.iareporter.com/articles/in-newly-surfaced-rulingmfn-cant-be-used-to-bypass-fork-in-the-road-and-latter-clause-defeats-most-of-investors-claims-against-egypt/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,2009,Holcim v. Venezuela,"Holcim Limited, Holderfin B.V. and Caricement B.V. v. Bolivarian Republic of Venezuela (ICSID Case No. ARB/09/3)","Switzerland - Venezuela, Bolivarian Republic of BIT (1993);
Netherlands - Venezuela, Bolivarian Republic of BIT (1991)",ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Settled,"Venezuela, Bolivarian Republic of","Netherlands;
Switzerland",Secondary - C - Manufacturing,23 - Manufacture of other non-metallic mineral products,"Claims arising out of the Government's 2008 nationalization of foreign-owned cement companies in Venezuela, including the claimants, and the alleged cease of compensation negotiations between Holcim and the national oil company PDVSA.",Ownership interests in Venezuelan cement production enterprise.,"Fernández-Armesto, J. - President; Brower, C. N. - Claimant; Abi-Saab, G. - Respondent",None,No decisions recorded,,650.00 USD,Direct expropriation,Not applicable - settled or discontinued before decision on liability,None,None,None,No follow-up proceedings initiated,None,Not available,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/3;
http://www.debevoise.com/dietmarprager;
http://globalarbitrationreview.com/news/article/15189/holcim-files-against-venezuela-icsid/;
http://www.holcim.com/media-relations/latest-releases/latest-release/article/holcim-receives-final-compensation-installment-for-nationalization-of-its-operations-in-venezuela.html;
http://globalarbitrationreview.com/news/article/18498/holcim-rebuffs-compensation-offer-sells-latam-assets/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,2009,Iberdrola Energía v. Guatemala (I),"Iberdrola Energía, S.A. v. Republic of Guatemala (I) (ICSID Case No. ARB/09/5)",Guatemala - Spain BIT (2002),ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Decided in favour of State,Guatemala,Spain,"Tertiary - D - Electricity, gas, steam and air conditioning supply","35 - Electricity, gas, steam and air conditioning supply","Claims arising out of Guatemala’s electricity regulator decision to set tariffs for the electricity company in which the claimant had an investment based on an independently commissioned technical study rather than on a study commissioned by the electricity company, during the process of review and pricing of electricity distribution tariffs for the five-year period 2008-2013.","Majority shareholding and operator of Empresa Eléctrica de Guatemala, a local electricity distribution company that held rights under certain authorization agreement for distribution of electricity in the departments of Guatemala, Sacatepéquez and Escuintla, for a period of 50 years.","Zuleta, E. - President; Derains, Y. - Claimant; Oreamuno Blanco, R. - Respondent",Award dated 17 August 2012 http://www.italaw.com/sites/default/files/case-documents/italaw1173.pdf,None,188.00 USD,,"Indirect expropriation;
Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
Full protection and security, or similar;
Umbrella clause;
Arbitrary, unreasonable and/or discriminatory measures",None - all claims dismissed at the merits stage,ICSID annulment proceedings,Award/decision upheld ICSID annulment proceedings,Decision on annulment dated 13 January 2015 (ICSID annulment proceedings),None,"Barros Bourie, E. - President; Bernardini, P. - Member; Shaw, J. L. - Member",http://www.italaw.com/cases/1518,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/5;
http://globalarbitrationreview.com/news/article/33339/guatemala-power-award-upheld-icsid/;
http://globalarbitrationreview.com/news/article/30773/panel-pulls-plug-guatemalan-power-claim/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,2009,ICRS v. Jordan,International Company for Railway Systems (ICRS) v. Hashemite Kingdom of Jordan (ICSID Case No. ARB/09/13),Jordan - Kuwait BIT (2001),ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Discontinued for unknown reasons,Jordan,Kuwait,Tertiary - F - Construction,42 - Civil engineering,"Claims arising out of the alleged unlawful termination by the Government of an implementation agreement concluded between Jordan and its Public Transport Regulatory Commission with the claimant to build, operate, and transfer a light railway system (the LRS Project) connecting the Jordanian cities of Amman and Zarqa.",Rights under a light railway system agreement concluded between Jordan and the claimant.,"Robinson, P. L. - President; Alexandrov, S. A. - Claimant; Audit, B. - Respondent",Order taking note of the discontinuance issued by the Tribunal on 22 February 2011 http://www.italaw.com/sites/default/files/case-documents/italaw1506.pdf,None,1000.00 USD,,Unclear,Not applicable - settled or discontinued before decision on liability,None,None,None,No follow-up proceedings initiated,None,http://www.italaw.com/cases/2112,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/13;
http://globalarbitrationreview.com/news/article/18393/jordanians-brings-us-team-case-heads-icsid/;
http://globalarbitrationreview.com/news/article/30415/win-jordan-rail-dispute/;
http://www.globalarbitrationreview.com/cdn/files/gar/articles/jordan_award.pdf;
http://www.iareporter.com/articles/20090912_6;
http://www.iareporter.com/articles/20120430_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,2009,ICS v. Argentina (I),ICS Inspection and Control Services Limited v. The Argentine Republic (I) (PCA Case No. 2010-9),Argentina - United Kingdom BIT (1990),UNCITRAL,PCA (Permanent Court of Arbitration),Decided in favour of State,Argentina,United Kingdom,"Tertiary - M - Professional, scientific and technical activities","74 - Other professional, scientific and technical activities",Claims arising out of Argentina's alleged non-payment of invoices to the investor under a contract in which ICS was to provide auditing services in relation to a government-sponsored scheme to inspect imports bound for the country before they were shipped.,Rights under an auditing services contract concluded between ICS and Argentina's Ministry of Economy.,"Dupuy, P.-M. - President; Lalonde, M. - Claimant; Torres Bernárdez, S. - Respondent",Award on Jurisdiction dated 10 February 2012 http://www.italaw.com/sites/default/files/case-documents/ita0416.pdf,None,25.00 USD,,Umbrella clause,None - jurisdiction declined,None,None,None,No follow-up proceedings initiated,None,http://www.italaw.com/cases/551,http://globalarbitrationreview.com/news/article/30180/local-courts-requirement-core-tribunal-rules/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,2009,Itera v. Georgia (II),Itera International Energy LLC and Itera Group NV v. Georgia (II) (ICSID Case No. ARB/09/22),"Georgia - United States of America BIT (1994);
Georgia - Netherlands BIT (1998)",ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Settled,Georgia,"United States of America;
Netherlands","Tertiary - D - Electricity, gas, steam and air conditioning supply","35 - Electricity, gas, steam and air conditioning supply","Claims arising out of the alleged restructuring of significant gas debts owed by Georgian state-owned entities to Itera and actions subsequently taken by Georgia that rendered the claimants’ investments valueless, including the bankruptcy proceedings of a chemical fertilizer plant in the city of Rustavi in which Itera had acquired a majority shareholding.",Rights under a Debt Restructuring Agreement concluded between Georgia and the claimants concerning debts to Itera of various Georgian public sector organizations and state-owned companies related to gas supply services.,Tribunal not constituted,"Order taking note of the discontinuance of the proceeding issued by the Secretary-General dated 19 November 2010, pursuant to Arbitration Rule 43(1) ",None,Data not available,Data not available,Data not available,Not applicable - settled or discontinued before decision on liability,None,None,None,No follow-up proceedings initiated,None,Not available,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/22;
http://globalarbitrationreview.com/news/article/19783/georgia-faces-claim-us-energy-company/;
http://www.iareporter.com/articles/20101126_6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,2009,KT Asia v. Kazakhstan,KT Asia Investment Group B.V. v. Republic of Kazakhstan (ICSID Case No. ARB/09/8),Kazakhstan - Netherlands BIT (2002),ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Decided in favour of State,Kazakhstan,Netherlands,Tertiary - K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Claims arising out of the Government's alleged forced nationalization of claimant's interest in BTA Bank, by means of Kazakhstan's acquisition of around 75 per cent of the shares of BTA through the National Welfare Fund Samruk-Kazyna.",Minority shareholding in the Kazakh entity BTA Bank.,"Kaufmann-Kohler, G. - President; Glick, I. - Claimant; Thomas, J. C. - Respondent","Award dated October 17, 2013 http://www.italaw.com/sites/default/files/case-documents/italaw3006.pdf",None,1500.00 USD,,Indirect expropriation,None - jurisdiction declined,ICSID annulment proceedings,Discontinued ICSID annulment proceedings,"Order for the discontinuance of the proceeding issued by the ad hoc Committee dated 20 November 2014, pursuant to ICSID Administrative and Financial Regulation 14(3)(d) and (e) (ICSID annulment proceedings)",None,"Oreamuno Blanco, R. - President; Boo, L. - Member; Pryles, M. C. - Member",http://www.italaw.com/cases/2277,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/8;
http://www.adilet.gov.kz/en/node/50061;
http://globalarbitrationreview.com/news/article/31991/kazakhstan-wins-again-jurisdiction/;
http://www.lexology.com/library/detail.aspx?g=cb52457a-df49-4708-94fc-5c8cd4b1c8c7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,2009,Mærsk v. Algeria,"Mærsk Olie, Algeriet A/S v. People's Democratic Republic of Algeria (ICSID Case No. ARB/09/14)",Algeria - Denmark BIT (1999),ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Settled,Algeria,Denmark,Primary - B - Mining and quarrying,6 - Extraction of crude petroleum and natural gas,"Claims arising out of the Government's imposition of a windfall tax collected by the Algerian national oil company, Sonatrach S.P.A., which allegedly contravened the terms of a production sharing contract previously concluded between the investor and Sonatrach.",Wholly-owned subsidiary of the oil production A.P. Moller - Maersk Group holding rights in several Algerian blocks under certain production sharing contract concluded with Algeria's national oil company for the exploration and production of liquid hydrocarbons.,"Kaufmann-Kohler, G. - President; Williams, D. A. R. - Claimant; Hossain, K. - Respondent","Order taking note of the discontinuance of the proceeding issued by the Tribunal dated 30 September 2013, pursuant to ICSID Arbitration Rule 43(1) ",None,3000.00 USD,920.00 USD,Data not available,Not applicable - settled or discontinued before decision on liability,None,None,None,No follow-up proceedings initiated,None,Not available,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/14;
http://globalarbitrationreview.com/news/article/18607/algerian-oil-tax-gives-rise-icsid-contract-claims/ ;
http://investor.maersk.com/releasedetail.cfm?ReleaseID=660988;
http://www.maerskoil.com/media/newsroom/pages/maerskoilsettlesalgeriantaxclaims.aspx;
http://www.shearman.com/en/people/g/gaillard-emmanuel?section=experience;
http://www.iisd.org/sites/default/files/publications/stakes-are-high-review-financial-costs-investment-treaty-arbitration.pdf;
http://www.iareporter.com/articles/20090912_5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,2009,MTN v. Yemen,MTN (Dubai) Limited and MTN Yemen for Mobile Telephones v. Republic of Yemen (ICSID Case No. ARB/09/7),United Arab Emirates - Yemen BIT (2001),ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Settled,Yemen,United Arab Emirates,Tertiary - J - Information and communication,61 - Telecommunications,"Claims arising out of alleged discriminatory treatment by the Government in favour of the State-controlled mobile phone operator Yemen Mobile and Yemen's alleged refusal to grant claimants exemptions on profits' tax and customs duties on machinery and equipment transported into the country, in connection with the operation of a system for mobile communications (GSM) network in which the claimants had invested.",Data not available,"Lalonde, M. - President; Price, D. M. - Claimant; Legum, B. - Respondent",Award embodying the parties' settlement agreement dated 25 June 2010 ,None,Data not available,Data not available,Data not available,Not applicable - settled or discontinued before decision on liability,None,None,None,No follow-up proceedings initiated,None,Not available,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/7;
http://globalarbitrationreview.com/news/article/19053/panel-constituted-yemeni-mobile-dispute/;
http://globalarbitrationreview.com/news/article/15281/freshfields-advises-telecoms-claims-against-yemen/;
http://globalarbitrationreview.com/news/article/28554/serbia-el-salvador-panels-formed-yemen-case-settled/;
http://www.iareporter.com/articles/20100830_4;
http://www.iareporter.com/articles/20091021_6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,2009,Pac Rim v. El Salvador,Pac Rim Cayman LLC v. Republic of El Salvador (ICSID Case No. ARB/09/12),CAFTA - DR (2004),ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Decided in favour of State,El Salvador,United States of America,Primary - B - Mining and quarrying,7 - Mining of metal ores,Claims arising out of the Government's refusal to issue necessary mining licences for Pacific Rim’s El Dorado gold mining project in northern El Salvador due to alleged environmental concerns including the company’s use of certain chemicals in the extraction process.,"Sole ownership of certain Salvadoran mining companies that held rights conferred by exploration licenses, authorizations and permits, including the right to a mining exploitation concession in the area known as ""EI Dorado""; related capital expenditures.","Veeder, V. V. - President; Tawil, G. S. - Claimant; Stern, B. - Respondent","Decision on the Respondent's Preliminary Objections under CAFTA Articles 10.20.4 and 10.20.5 dated 2 August 2010 http://www.italaw.com/sites/default/files/case-documents/ita0599.pdf;
Decision on the Respondent's Jurisdictional Objections dated 1 June 2012 http://www.italaw.com/sites/default/files/case-documents/ita0935.pdf",None,314.00 USD,,"Indirect expropriation;
Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
National treatment;
Most-favoured nation treatment;
Other",None - jurisdiction declined,None,None,None,No follow-up proceedings initiated,None,http://www.italaw.com/cases/783,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/12;
http://globalarbitrationreview.com/news/article/28648/pac-rim-faces-fresh-challenge/;
http://globalarbitrationreview.com/news/article/31457/pacific-rim-goes-gold-el-dorado-dispute/;
http://globalarbitrationreview.com/news/article/28630/pac-rim-claim-passes-go/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,2009,Reinhard Unglaube v. Costa Rica,Reinhard Hans Unglaube v. Republic of Costa Rica (ICSID Case No. ARB/09/20),Costa Rica - Germany BIT (1994),ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Decided in favour of State,Costa Rica,Germany,Tertiary - L - Real estate activities,68 - Real estate activities,Claims arising out of Mr. Unglaube's alleged investment in the ecotourism industry in Costa Rica through the acquisition of land for the development of a tourism project and its subsequent alleged expropriation by the Costa Rican Government.,"Acquisition of land for the development of a tourism project in Costa Rica; particularly, ownership of certain properties on the Playa Grande peninsula.","Kessler, J. L. - President; Berman, F. - Claimant; Cremades, B. M. - Respondent",Award dated 16 May 2012 http://www.italaw.com/sites/default/files/case-documents/ita1053.pdf,None,4.40 USD,,"Indirect expropriation;
Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
Umbrella clause;
Arbitrary, unreasonable and/or discriminatory measures",None - all claims dismissed at the merits stage,None,None,None,No follow-up proceedings initiated,None,http://www.italaw.com/cases/1136,https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,2009,Servier v. Poland,"Les Laboratoires Servier, S.A.S., Biofarma, S.A.S., Arts et Techniques du Progres S.A.S. v. Republic of Poland",France - Poland BIT (1989),UNCITRAL,PCA (Permanent Court of Arbitration),Decided in favour of investor,Poland,France,Secondary - C - Manufacturing,21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,"Claims arising out of the Government's withdrawal of Servier’s marketing authorisations for certain medicines, in the context of Poland’s accession to the European Union and its enactment of a series of legislative and administrative reforms to harmonise its regulation of pharmaceuticals with that of the European Union.",Data not available,"Park, W. W. - President; Hanotiau, B. - Claimant; Lalonde, M. - Respondent","Interim Award on Jurisdiction dated 3 December 2010 ;
Award dated 14 February 2012 http://www.italaw.com/sites/default/files/case-documents/italaw3005.pdf",None,220.00 EUR (300.00 USD),4.00 EUR (5.00 USD),"Indirect expropriation;
Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
Full protection and security, or similar;
National treatment;
Arbitrary, unreasonable and/or discriminatory measures",Indirect expropriation,None,None,None,No follow-up proceedings initiated,None,http://www.italaw.com/cases/1179,"http://globalarbitrationreview.com/journal/article/31867/pharmaceuticals-new-frontier-investment-treaty-arbitration/;
http://www.iareporter.com/articles/20130102_3;
http://www.iareporter.com/articles/20120327_3;
http://icsidreview.oxfordjournals.org/content/early/2014/06/06/icsidreview.siu009.short?rss=1

http://www.italaw.com/sites/default/files/case-documents/italaw1270.pdf;
http://www.wilmerhale.com/uploadedFiles/Shared_Content/Editorial/Publications/Documents/arbitration-big-pharma-big-player.pdf;
https://www.foeeurope.org/hidden-cost-eu-trade-deals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,2009,Swisslion v. Macedonia,"Swisslion DOO Skopje v. Macedonia, former Yugoslav Republic of (ICSID Case No. ARB/09/16)","Macedonia, The former Yugoslav Republic of - Switzerland BIT (1996)",ICSID (International Centre for Settlement of Investment Disputes),ICSID (International Centre for Settlement of Investment Disputes),Decided in favour of investor,North Macedonia,Switzerland,Secondary - C - Manufacturing,10 - Manufacture of food products,"Claims arising out of a share sale agreement concluded between Swisslion and Macedonia under which the investor acquired a controlling stake in Agroplod AD Resen, a Macedonian food production company, and subsequent Government's measures leading to the termination of such agreement and ordering the transfer of claimant's Agropold shares to a State Ministry without compensation.",Majority shareholding in a former socially-owned Macedonian company under certain share sale agreement concluded with Macedonia's Ministry of Economy.,"Guillaume, G. - President; Price, D. M. - Claimant; Thomas, J. C. - Respondent",Award dated 6 June 2012 http://www.italaw.com/sites/default/files/case-documents/ita1080.pdf,None,21.00 EUR (26.00 USD),0.35 EUR (0.43 USD),"Indirect expropriation;
Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims;
Umbrella clause;
Other","Fair and equitable treatment/Minimum standard of treatment, including denial of justice claims",None,None,None,No follow-up proceedings initiated,None,http://www.italaw.com/cases/1516,"https://icsid.worldbank.org/en/Pages/cases/casedetail.aspx?CaseNo=ARB/09/16;
http://www.iisd.org/itn/2012/10/30/awards-and-decisions-9/;
http://globalarbitrationreview.com/news/article/30776/macedonia-tastes-nearly-sweet-victory/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
